id;node1id;node2id;length;distance;curveness;volume;avgCrossSection;minRadiusAvg;minRadiusStd;avgRadiusAvg;avgRadiusStd;maxRadiusAvg;maxRadiusStd;roundnessAvg;roundnessStd;node1_degree;node2_degree;num_voxels;hasNodeAtSampleBorder
2675;2620;2678;24.9356;24.3174;1.02542;364;14.5976;1.78265;0.0790669;2.34339;0.0645441;2.84514;0.212721;0.629847;0.0525764;3;3;18;0
2676;2621;2661;16.9416;16.7796;1.00965;236;13.9302;1.55389;0.0624494;2.33789;0.058461;2.90815;0.0927789;0.534675;0.023066;3;3;11;0
2677;2622;2710;33.607;32.8464;1.02315;1661;49.4243;3.44734;0.122153;4.14375;0.112545;4.80958;0.133099;0.717644;0.0386469;3;3;31;0
2678;2623;2652;15.9481;15.6844;1.01681;189;11.851;1.61688;0.138826;2.172;0.122754;2.69371;0.105518;0.600856;0.0528007;3;3;11;0
2679;2624;2733;56.8201;56.0159;1.01436;855;15.0475;1.82815;0.107827;2.37359;0.0831829;2.8504;0.187583;0.643337;0.0476752;3;3;38;0
2680;2624;2643;29.731;29.4788;1.00855;623;20.9546;2.2208;0.15615;2.78152;0.0678532;3.30681;0.161634;0.674709;0.0748357;3;3;20;0
2681;2625;2645;10.9424;10.3441;1.05784;154;14.0737;1.77652;0.210516;2.37761;0.0813521;2.88509;0.178959;0.621191;0.101105;3;3;8;0
2682;2626;2627;37.9663;35.9521;1.05602;326;8.58655;1.26537;0.186257;1.81524;0.0897132;2.2796;0.247005;0.565028;0.119127;3;3;31;0
2683;2627;2668;20.4011;20.025;1.01878;291;14.264;1.80026;0.0743265;2.3654;0.0487514;2.90863;0.140457;0.621065;0.0490644;3;3;13;0
2684;2628;2635;4.79385;4.78424;1.00201;32;6.67522;1.32958;0.0125583;1.95997;0.121881;2.57104;0.256511;0.521844;0.0471795;3;3;2;0
2685;2628;2637;20.3849;20.0472;1.01685;172;8.43763;0.9084;0.385028;1.92628;0.125421;2.50094;0.260162;0.381463;0.1934;3;3;13;0
2686;2629;2679;27.6823;27.4591;1.00813;247;8.92267;1.52844;0.0962198;1.95069;0.0782863;2.3782;0.221634;0.648829;0.0758985;3;3;17;0
2687;2630;2695;30.0944;29.6517;1.01493;279;9.27083;1.41154;0.204481;1.86219;0.121233;2.29573;0.264092;0.619425;0.0967096;3;3;25;0
2688;2631;2647;9.22231;8.85061;1.042;71;7.69873;1.45489;0.201335;1.93957;0.0510262;2.40032;0.12714;0.60741;0.0849744;3;3;5;0
2689;2632;2642;3.81144;3.74166;1.01865;24;6.29682;1.2447;0.0104908;1.78394;0.100059;2.42324;0.410277;0.528055;0.0850753;3;3;2;0
2690;2633;2732;58.7047;58.2952;1.00702;3796;64.6626;4.20658;0.150986;4.77886;0.0658423;5.37169;0.170821;0.784038;0.0402614;3;3;39;0
2691;2633;2649;18.6774;17.4547;1.07005;730;39.0847;3.12522;0.190243;3.83853;0.168205;4.46205;0.349891;0.705339;0.0751607;3;3;12;0
2692;2634;2651;13.0772;12.8841;1.01498;215;16.4409;2.02037;0.141474;2.57505;0.254938;3.18893;0.458858;0.641546;0.0629543;3;3;8;0
2693;2634;2649;34.28;33.6006;1.02022;1263;36.8436;2.9172;0.290913;3.58049;0.150395;4.23112;0.203427;0.690921;0.073984;3;3;32;0
2694;2637;2639;8.13807;7.68115;1.05949;67;8.23291;1.17134;0.244384;1.83552;0.0997562;2.33385;0.207927;0.511528;0.138871;3;3;6;0
2695;2640;2645;14.1038;13.3041;1.06011;183;12.9752;1.62128;0.129723;2.24652;0.132779;2.77731;0.18935;0.58488;0.0440677;3;3;12;0
2696;2640;2644;16.4063;15.8114;1.03762;218;13.2876;1.63151;0.151553;2.22691;0.115406;2.73792;0.150273;0.59708;0.0570969;3;3;13;0
2697;2641;2676;14.8046;12.8322;1.15371;136;9.1863;1.45215;0.173097;1.92682;0.144788;2.3765;0.258523;0.618754;0.102615;3;3;11;0
2698;2642;2653;45.4698;41.3521;1.09958;411;9.03896;1.26908;0.287633;1.8708;0.290374;2.37448;0.676316;0.568896;0.170377;3;3;40;0
2699;2642;2667;17.7999;17.3013;1.02882;243;13.6517;1.78027;0.118594;2.30519;0.0887697;2.79449;0.129011;0.637265;0.0341206;3;3;13;0
2700;2643;2682;22.6696;22.4252;1.0109;490;21.6149;2.35753;0.174204;2.89816;0.0533126;3.45656;0.138861;0.683766;0.0641815;3;3;14;0
2701;2644;2656;18.0673;17.4165;1.03737;261;14.446;1.76033;0.149818;2.33007;0.0740421;2.8253;0.166093;0.625571;0.0675706;3;3;13;0
2702;2646;2763;53.9379;52.6688;1.0241;4178;77.4595;4.48239;0.352974;5.16301;0.191315;5.77448;0.197283;0.776443;0.0594286;3;3;44;0
2703;2647;2663;10.1109;9.5394;1.05991;203;20.0773;1.72474;1.11671;2.73824;1.14839;3.63608;1.42516;0.464552;0.176357;3;3;7;0
2704;2647;2657;21.9624;21.3776;1.02736;174;7.92264;1.29199;0.204327;1.73608;0.104145;2.10235;0.235378;0.629789;0.147848;3;3;19;0
2705;2648;2689;52.619;48.9285;1.07543;479;9.10317;1.37653;0.185769;1.8776;0.162125;2.35481;0.475527;0.602009;0.123355;3;3;44;0
2706;2649;2687;57.5448;50.5767;1.13777;1282;22.2783;2.27833;0.207464;2.85179;0.13705;3.3879;0.246344;0.676785;0.0843382;3;3;41;0
2707;2650;2663;4.31568;4.24264;1.01722;123;28.5007;4.81341;0.0624869;5.10661;0.00351;5.51636;0.0895507;0.872983;0.0254993;3;3;2;0
2708;2651;2706;36.8151;36.6333;1.00496;538;14.6136;1.58013;0.106721;2.31119;0.0508501;2.86992;0.118921;0.552057;0.0507404;3;3;29;0
2709;2651;2665;23.7202;22.8254;1.0392;183;7.71496;1.23446;0.355137;1.7259;0.123642;2.18997;0.345053;0.584411;0.20119;3;3;21;0
2710;2652;2671;6.28655;5.91608;1.06262;49;7.79442;1.48533;0.0285082;1.83094;0.0741444;2.17118;0.150268;0.688103;0.0588588;3;3;4;0
2711;2652;2657;12.1401;11.225;1.08152;96;7.9077;1.11086;0.359434;1.78019;0.158252;2.24055;0.350451;0.516198;0.192487;3;3;10;0
2712;2653;2654;4.79266;4.47214;1.07167;29;6.05092;1.32513;0.45374;1.83897;0.150569;2.23349;0.0820103;0.601478;0.229506;3;3;3;0
2713;2655;2712;59.0113;55.1815;1.0694;596;10.0998;1.36676;0.237892;2.01733;0.602138;2.63619;1.34265;0.570969;0.153384;3;3;43;0
2714;2656;2738;50.0048;35.805;1.39659;1719;34.3767;2.78486;0.662004;3.41018;0.632247;3.99393;0.701379;0.69119;0.089466;3;3;41;0
2715;2658;2670;19.0799;18.2483;1.04557;247;12.9456;1.56172;0.115687;2.19202;0.0958205;2.69513;0.143455;0.580524;0.0460822;3;3;17;0
2716;2658;2659;10.4565;9.84886;1.06169;126;12.05;1.62162;0.118095;2.19292;0.0754469;2.66365;0.111731;0.610317;0.0572555;3;3;8;0
2717;2659;2688;24.9545;24.6171;1.01371;346;13.8652;1.71835;0.213037;2.28472;0.135227;2.7581;0.209407;0.626061;0.0832887;3;3;21;0
2718;2660;2680;26.9574;23.2523;1.15935;253;9.38518;1.32822;0.264208;1.98326;0.309628;2.68481;0.911622;0.539492;0.170693;3;3;19;0
2719;2661;2685;14.3382;14.2556;1.0058;204;14.2277;1.88533;0.0784441;2.43736;0.0956039;2.98794;0.369427;0.641557;0.0886573;3;3;8;0
2720;2661;2666;11.3016;10.5145;1.07485;97;8.58285;1.20705;0.309757;1.89421;0.167105;2.51238;0.278266;0.488015;0.138532;3;3;8;0
2721;2662;2686;14.1624;14.0357;1.00903;131;9.24985;1.53303;0.178328;1.96182;0.093625;2.38989;0.165141;0.64459;0.0907585;3;3;9;0
2722;2663;2715;26.373;25.519;1.03346;1961;74.3565;4.59445;0.120563;5.18487;0.059831;5.79792;0.133586;0.793055;0.033219;3;3;22;0
2723;2664;2677;23.0911;22.4128;1.03026;195;8.44483;1.44402;0.182884;1.8556;0.0877204;2.24293;0.108636;0.64497;0.0849873;3;3;18;0
2724;2667;2703;17.3383;16.4452;1.05431;158;9.11276;1.40876;0.171401;1.85701;0.109569;2.36826;0.296718;0.603106;0.100888;3;3;14;0
2725;2669;2684;10.5188;10.419;1.00958;91;8.65115;1.43865;0.113553;1.92861;0.039376;2.27344;0.0761505;0.635064;0.0674821;3;3;6;0
2726;2670;2677;18.9366;18.4932;1.02397;253;13.3604;1.58753;0.123927;2.20628;0.0581978;2.70114;0.0863382;0.588089;0.0465378;3;3;17;0
2727;2672;2694;17.1182;15.0665;1.13617;159;9.28838;1.38499;0.240719;1.96208;0.0808001;2.47978;0.190311;0.565593;0.126753;3;3;12;0
2728;2673;2701;18.7956;17.6981;1.06201;166;8.83184;1.41946;0.186645;1.87512;0.12838;2.25113;0.264059;0.637086;0.100707;3;3;14;0
2729;2674;2711;22.0565;21.4709;1.02727;199;9.02229;1.41443;0.13504;1.87975;0.0554981;2.25847;0.110546;0.62785;0.0677776;3;3;15;0
2730;2674;2691;23.3811;21.2132;1.10219;191;8.169;1.32737;0.176327;1.79432;0.115487;2.26842;0.263752;0.592056;0.103675;3;3;20;0
2731;2675;2724;45.3754;43.8596;1.03456;690;15.2065;1.88125;0.145097;2.45056;0.0632182;2.93205;0.118546;0.643452;0.0650658;3;3;27;0
2732;2675;2728;41.3626;41.0974;1.00645;924;22.339;2.18779;0.214208;2.81386;0.0548624;3.42266;0.175049;0.642656;0.084342;3;3;33;0
2733;2677;2680;20.2044;20.0499;1.00771;164;8.11703;1.05082;0.338328;1.86771;0.0701504;2.41307;0.174536;0.446415;0.167585;3;3;13;0
2734;2678;2700;45.5576;44.5533;1.02254;613;13.4555;1.29207;0.24461;2.77541;4.34685;4.1033;7.4766;0.525572;0.190349;3;3;41;0
2735;2678;2701;22.6454;22.2536;1.01761;313;13.8218;1.63423;0.138636;2.26882;0.104234;2.77006;0.101926;0.590284;0.048581;3;3;17;0
2736;2679;2683;3.829;3.78593;1.01138;29;7.57377;1.16177;0.0;2.18831;0.0;3.05368;0.0;0.380451;0.0;3;3;1;0
2737;2681;2735;35.1742;34.1028;1.03142;311;8.8417;1.43132;0.151395;1.92656;0.0976552;2.37403;0.243868;0.609371;0.0894106;3;3;23;0
2738;2682;2685;41.5354;38.6293;1.07523;859;20.6811;2.05692;0.213505;2.7185;0.0923271;3.37344;0.19239;0.613596;0.0881157;3;3;36;0
2739;2684;2705;22.9534;20.8327;1.1018;201;8.75688;1.32757;0.218556;1.86335;0.100253;2.33573;0.224151;0.576273;0.12293;3;3;18;0
2740;2685;2782;44.9311;44.6156;1.00707;645;14.3553;1.52971;0.0268805;2.2904;0.0920981;2.84149;0.110815;0.53926;0.0250962;3;3;34;0
2741;2686;2719;21.7855;21.3542;1.0202;193;8.85912;1.40003;0.193916;1.86363;0.0669524;2.33101;0.162254;0.605277;0.102875;3;3;16;0
2742;2687;2688;3.23988;3.16228;1.02454;61;18.8279;2.3453;0.156648;2.74385;0.0222404;3.13038;0.103954;0.751699;0.0750036;3;3;2;0
2743;2688;2716;30.9923;29.4279;1.05316;276;8.90545;1.34235;0.231356;1.86939;0.118175;2.35005;0.240351;0.578655;0.122785;3;3;23;0
2744;2689;2740;24.7406;24.2281;1.02116;345;13.9447;1.64878;0.141957;2.32294;0.0594285;2.86818;0.096701;0.57563;0.054574;3;3;18;0
2745;2690;2697;14.7387;14.4914;1.01707;128;8.6846;1.40021;0.268524;1.86815;0.138244;2.29335;0.175974;0.613911;0.123234;3;3;12;0
2746;2692;2725;36.1181;35.3789;1.02089;518;14.3418;1.78832;0.0967666;2.31634;0.0570296;2.76132;0.130278;0.64912;0.0471484;3;3;27;0
2747;2692;2714;17.0206;16.6133;1.02452;150;8.81283;1.41573;0.150892;1.86278;0.163971;2.26732;0.291739;0.631417;0.0873699;3;3;12;0
2748;2693;2699;30.6891;28.9636;1.05957;1539;50.1482;3.48321;0.167794;4.21952;0.0854238;5.01251;0.163973;0.696108;0.0477314;3;3;23;0
2749;2693;2813;52.6502;51.4652;1.02302;1593;30.2563;2.60464;0.165433;3.28654;0.134891;3.9343;0.193498;0.663198;0.0467074;3;3;42;0
2750;2693;2723;58.6149;58.2237;1.00672;2868;48.9296;3.46367;0.131003;4.1275;0.0502492;4.81356;0.138111;0.720244;0.03565;3;3;42;0
2751;2694;2725;13.0974;12.7279;1.02903;118;9.00945;1.3308;0.197654;1.88174;0.0783452;2.41275;0.143882;0.555065;0.0963378;3;3;10;0
2752;2695;2724;20.4567;19.8326;1.03146;287;14.0297;1.73579;0.168685;2.3314;0.0698676;2.8449;0.099365;0.61028;0.0568175;3;3;15;0
2753;2695;2718;21.0635;20.5832;1.02333;179;8.49813;1.36776;0.181014;1.84815;0.0794822;2.36582;0.238621;0.586133;0.105832;3;3;17;0
2754;2696;2703;33.9033;32.4448;1.04495;270;7.96383;1.30989;0.246184;1.7504;0.112863;2.23235;0.26657;0.59623;0.136986;3;3;30;0
2755;2697;2744;45.2528;43.8178;1.03275;450;9.94413;1.3895;0.327911;1.89906;0.320206;2.36029;0.47258;0.595866;0.121963;3;3;39;0
2756;2698;2705;17.59;17.298;1.01688;145;8.24333;1.09813;0.299139;1.79579;0.125267;2.37148;0.298747;0.476952;0.163674;3;3;15;0
2757;2699;2704;7.31834;7.18797;1.01814;239;32.6577;3.06944;0.189112;3.69418;0.107326;4.25762;0.134514;0.720743;0.0344705;3;3;4;0
2758;2700;2747;26.2157;25.7876;1.0166;115;4.38668;0.803806;0.181913;1.46595;0.0809546;1.93424;0.13547;0.418445;0.105181;3;3;20;0
2759;2701;2748;19.0865;18.6249;1.02478;263;13.7793;1.61877;0.176132;2.23368;0.0933025;2.72862;0.106046;0.594026;0.0695749;3;3;16;0
2760;2702;2731;28.6663;28.4429;1.00786;249;8.68614;1.41677;0.172324;1.88851;0.076832;2.31826;0.168432;0.616134;0.0963092;3;3;21;0
2761;2703;2739;15.4755;14.974;1.03349;127;8.20652;1.29588;0.29603;1.81158;0.133792;2.2823;0.241589;0.572353;0.143202;3;3;12;0
2762;2704;2744;33.4391;32.9545;1.0147;1322;39.5346;3.2795;0.0956272;3.79746;0.0643812;4.27544;0.129796;0.767792;0.0327726;3;3;22;0
2763;2705;2708;6.56112;6.16441;1.06435;50;7.62066;1.38863;0.137569;1.89722;0.0936569;2.52085;0.223066;0.556091;0.0846346;3;3;5;0
2764;2706;2745;33.474;28.1188;1.19045;475;14.1901;1.65251;0.178483;2.2693;0.106241;2.77456;0.161368;0.598609;0.0794422;3;3;27;0
2765;2707;2709;6.30266;5.91608;1.06534;55;8.72647;1.01954;0.255026;1.9287;0.0752764;2.51698;0.129434;0.411083;0.127006;3;3;4;0
2766;2708;2760;22.1931;19.3046;1.14963;187;8.42603;1.01631;0.289019;1.77486;0.628631;2.67668;1.29266;0.436278;0.154946;3;3;17;0
2767;2709;2718;18.3167;17.5309;1.04482;151;8.24386;1.3298;0.218421;1.80943;0.0967484;2.21249;0.160873;0.607406;0.125454;3;3;15;0
2768;2710;2786;58.7173;57.5558;1.02018;1337;22.7701;2.1273;0.254494;2.81226;0.213603;3.44912;0.332879;0.62191;0.0939263;3;3;49;0
2769;2710;2760;21.2707;21.1029;1.00795;1031;48.4704;3.56882;0.168162;4.29013;0.0811656;5.01298;0.153098;0.71226;0.0332254;3;3;15;0
2770;2711;2779;47.6891;45.2217;1.05456;441;9.2474;1.39703;0.20953;1.92912;0.314176;2.47541;0.820892;0.596899;0.139664;3;3;39;0
2771;2711;2753;25.9631;24.1661;1.07436;375;14.4436;1.82687;0.155262;2.37947;0.0670491;2.87149;0.0795011;0.637485;0.0650282;3;3;17;0
2772;2712;2723;14.2369;13.9881;1.01779;268;18.8243;2.00344;0.544113;2.66758;0.664451;3.49769;1.11216;0.591831;0.0987322;3;3;10;0
2773;2713;2717;34.2714;32.3745;1.05859;299;8.72447;1.30141;0.303136;1.89978;0.0918984;2.35198;0.180547;0.560232;0.146372;3;3;23;0
2774;2714;2755;17.0757;15.8184;1.07948;149;8.72583;1.40519;0.134929;1.89815;0.0994639;2.38078;0.184949;0.594721;0.0827174;3;3;13;0
2775;2715;2732;55.5651;53.1842;1.04477;3823;68.8022;3.55279;0.597813;4.83386;0.267149;5.82414;0.251385;0.609373;0.0950355;3;3;41;0
2776;2715;2808;35.2248;33.395;1.05479;833;23.6481;2.14405;0.507003;2.84301;0.510877;3.62322;0.711909;0.599433;0.121028;3;3;30;0
2777;2716;2720;22.6241;21.7792;1.03879;198;8.75173;1.25607;0.232717;1.87651;0.0814727;2.3279;0.143832;0.544861;0.121861;3;3;18;0
2778;2717;2734;17.2314;17.1075;1.00724;241;13.9861;1.73767;0.115573;2.27622;0.114635;2.72645;0.185902;0.639574;0.0542696;3;3;14;0
2779;2717;2721;8.59133;8.46562;1.01485;73;8.49694;1.34794;0.11587;1.87744;0.126081;2.36013;0.238884;0.572794;0.0328128;3;3;6;0
2780;2722;2772;24.3811;23.1205;1.05453;227;9.31048;1.44344;0.146085;1.89914;0.178497;2.37523;0.3444;0.613994;0.069917;3;3;19;0
2781;2723;2737;27.5771;27.2152;1.0133;1631;59.1432;3.70526;0.266155;4.57097;0.160504;5.42777;0.18223;0.683401;0.0545956;3;3;22;0
2782;2724;2788;28.387;23.2307;1.22196;260;9.15913;1.32055;0.209417;1.8919;0.11663;2.44428;0.256371;0.548279;0.111592;3;3;22;0
2783;2725;2768;16.8634;15.8114;1.06653;220;13.046;1.64312;0.123568;2.25807;0.0814838;2.76875;0.151635;0.595703;0.0602674;3;3;14;0
2784;2726;2754;23.4141;23.2355;1.00769;197;8.41373;1.28632;0.23818;1.80194;0.0850796;2.29187;0.253429;0.572569;0.141967;3;3;20;0
2785;2727;2802;28.6349;28.099;1.01907;247;8.62583;1.31975;0.272242;1.8556;0.0733071;2.34816;0.192149;0.571069;0.144909;3;3;23;0
2786;2728;2742;7.56615;7.48331;1.01107;150;19.8251;2.36304;0.312774;3.00471;0.224747;3.76714;0.139741;0.627602;0.0796939;3;3;5;0
2787;2729;2765;19.1239;18.7794;1.01834;178;9.30774;1.42167;0.127237;1.94157;0.148874;2.38346;0.415245;0.608511;0.0891714;3;3;12;0
2788;2730;2777;26.5427;25.2389;1.05166;232;8.74062;1.38568;0.190981;1.86082;0.09116;2.30199;0.200969;0.6104;0.115071;3;3;20;0
2789;2731;2761;28.9566;27.8209;1.04082;409;14.1246;1.68139;0.175812;2.26602;0.0852019;2.77602;0.131039;0.608028;0.077808;3;3;24;0
2790;2731;2735;3.0208;3.0;1.00693;16;5.29662;1.54769;0.0;2.06223;0.0;2.7578;0.0;0.561205;0.0;3;3;1;0
2791;2732;2806;37.8218;36.9324;1.02408;1162;30.723;2.81687;0.315469;3.4234;0.312402;4.02585;0.371983;0.701484;0.0626709;3;3;26;0
2792;2733;2743;25.8832;23.1084;1.12008;227;8.77017;1.29028;0.220123;1.85618;0.0718476;2.33817;0.219319;0.561224;0.124253;3;3;21;0
2793;2733;2785;23.3798;22.9129;1.02038;210;8.9821;1.4814;0.144631;1.88794;0.078959;2.31674;0.147455;0.64226;0.0778256;3;3;17;0
2794;2734;2752;40.034;39.5348;1.01263;874;21.8314;2.23105;0.255939;2.80194;0.283811;3.42786;0.454521;0.658822;0.0949299;3;3;34;0
2795;2734;2740;26.1885;20.445;1.28092;386;14.7393;1.7847;0.148978;2.35676;0.0816878;2.86549;0.198994;0.627043;0.0784651;3;3;20;0
2796;2735;2751;16.2019;15.85;1.02221;149;9.19643;1.35194;0.104366;1.94925;0.216323;2.38919;0.465053;0.582337;0.0984533;3;3;12;0
2797;2736;2743;13.8006;13.0512;1.05742;114;8.26049;1.32496;0.253707;1.83858;0.0862656;2.26332;0.199435;0.595478;0.14188;3;3;10;0
2798;2737;2742;4.73276;4.58258;1.03277;108;22.8197;3.40662;0.192911;3.94387;0.232953;4.53721;0.141154;0.75036;0.0248688;3;3;3;0
2799;2737;2749;31.0143;30.6757;1.01104;1787;57.6185;3.6873;0.24686;4.56049;0.0805629;5.40957;0.116835;0.68193;0.0481394;3;3;22;0
2800;2738;2769;27.0411;26.1725;1.03319;786;29.0668;2.74986;0.158288;3.27622;0.140761;3.84022;0.246592;0.718216;0.0530325;3;3;21;0
2801;2738;2758;18.5707;16.563;1.12122;514;27.6779;2.70973;0.172089;3.24029;0.163911;3.77435;0.241545;0.719043;0.0404462;3;3;16;0
2802;2739;2809;24.9131;24.3516;1.02306;198;7.94761;1.21001;0.368099;1.72137;0.108061;2.15941;0.321507;0.583655;0.20833;3;3;23;0
2803;2741;2803;28.1774;27.3435;1.0305;257;9.12079;1.44391;0.122076;1.90577;0.10442;2.31419;0.225753;0.628312;0.0696243;3;3;19;0
2804;2742;2772;14.5597;14.2906;1.01883;411;28.2286;2.63952;0.156748;3.30107;0.0942453;3.9056;0.157679;0.676156;0.0362533;3;3;10;0
2805;2744;2790;21.7127;21.5407;1.00798;854;39.3319;3.3168;0.121884;3.80378;0.0523322;4.2344;0.0592007;0.78352;0.0324131;3;3;15;0
2806;2745;2820;35.8192;35.4307;1.01097;533;14.8803;1.81877;0.108835;2.36491;0.051414;2.84325;0.123205;0.64093;0.0474553;3;3;25;0
2807;2746;2773;17.5993;17.1561;1.02583;259;14.7165;1.86106;0.0755278;2.40572;0.080217;2.90943;0.184158;0.642032;0.0465308;3;3;11;0
2808;2748;2843;55.5111;48.1041;1.15398;528;9.51162;1.48885;0.193662;1.95762;0.183926;2.45027;0.487241;0.623157;0.116283;3;3;39;0
2809;2749;2763;43.2048;41.9285;1.03044;2939;68.0249;3.58431;0.371323;4.83061;0.160601;5.83628;0.258649;0.614868;0.0657124;3;3;37;0
2810;2749;2762;24.6417;24.0416;1.02496;569;23.091;2.20948;0.336769;2.86602;0.395074;3.60678;0.667945;0.621659;0.0932118;3;3;20;0
2811;2750;2764;16.8074;16.0935;1.04436;242;14.3984;1.72267;0.18312;2.27395;0.158615;2.77078;0.180982;0.621819;0.0538475;3;3;14;0
2812;2750;2759;17.4948;16.8226;1.03996;241;13.7756;1.84167;0.086051;2.28156;0.0944019;2.73215;0.174142;0.67682;0.0535699;3;3;14;0
2813;2752;2840;34.0144;32.573;1.04425;1709;50.2434;3.51236;0.141213;4.18634;0.126882;4.91104;0.179275;0.716073;0.0372756;3;3;31;0
2814;2753;2829;31.0328;29.5165;1.05137;449;14.4686;1.61666;0.140402;2.2838;0.099941;2.82276;0.148639;0.574787;0.0631633;3;3;26;0
2815;2754;2762;5.12642;5.05525;1.01408;55;10.7287;1.541;0.0913136;2.31155;0.259851;3.26767;0.53492;0.479876;0.0506115;3;3;2;0
2816;2756;2769;28.8271;28.1069;1.02562;255;8.84584;1.29566;0.267495;1.83211;0.218123;2.35684;0.4297;0.568743;0.158679;3;3;26;0
2817;2757;2786;25.4073;23.8654;1.06461;221;8.6983;1.33054;0.227726;1.89451;0.0942125;2.37424;0.181109;0.565663;0.115608;3;3;17;0
2818;2758;2849;39.6646;36.7612;1.07898;850;21.4297;2.27686;0.18666;2.8308;0.0857091;3.34217;0.179686;0.684501;0.0796563;3;4;28;0
2819;2758;2842;43.3858;42.7148;1.01571;1345;31.0009;2.82377;0.112937;3.33983;0.0575281;3.83266;0.17222;0.738966;0.0551368;3;3;30;0
2820;2759;2767;11.5622;11.1803;1.03415;103;8.90837;1.4037;0.206645;1.87492;0.124845;2.28796;0.193873;0.617701;0.105525;3;3;9;0
2821;2760;2778;9.47544;9.43398;1.00439;435;45.9082;3.51997;0.140175;4.30894;0.107486;5.05372;0.141533;0.697191;0.0365733;3;3;5;0
2822;2761;2771;30.3434;30.0;1.01145;260;8.56859;1.29411;0.191784;1.80702;0.128906;2.26202;0.231149;0.577435;0.101735;3;3;27;0
2823;2761;2790;32.4254;31.3688;1.03369;486;14.9882;1.89435;0.231856;2.38322;0.243608;2.84899;0.400266;0.669206;0.0605074;3;3;25;0
2824;2762;2776;13.3051;12.7759;1.04143;245;18.414;2.28155;0.154625;2.80532;0.102398;3.40599;0.130005;0.672134;0.067386;3;3;9;0
2825;2763;2800;12.5144;11.3823;1.09947;401;32.043;2.59629;0.377926;3.46084;0.565762;4.34275;0.839006;0.608017;0.0827938;3;3;10;0
2826;2764;2765;8.18862;8.06226;1.01567;102;12.4563;1.63726;0.131118;2.3188;0.125415;2.90549;0.212072;0.564688;0.0418601;3;3;6;0
2827;2764;2781;16.0232;15.1658;1.05654;137;8.5501;1.41535;0.152091;1.85412;0.115456;2.23117;0.175253;0.639083;0.0881089;3;3;12;0
2828;2765;2776;18.5396;17.6037;1.05317;375;20.2269;2.01707;0.260903;2.72744;0.0716999;3.35588;0.165521;0.604362;0.093101;3;3;15;0
2829;2766;2828;32.3046;32.1559;1.00463;470;14.549;1.87136;0.081305;2.41716;0.0456972;2.91212;0.0475737;0.642806;0.0306073;3;3;20;0
2830;2768;2791;23.4906;22.4574;1.04601;331;14.0908;1.8037;0.142611;2.37165;0.138882;2.9358;0.260966;0.617196;0.0539007;3;3;16;0
2831;2768;2831;33.2634;32.9225;1.01035;737;22.1565;2.14458;0.253205;2.84641;0.0617726;3.41777;0.134274;0.629377;0.0855738;3;3;23;0
2832;2769;2792;28.0642;26.7062;1.05085;567;20.2037;2.02605;0.319214;2.71795;0.0981648;3.40593;0.172304;0.600135;0.120076;3;3;24;0
2833;2770;2773;7.85386;7.68115;1.02249;62;7.89421;1.38566;0.117395;1.84454;0.12861;2.32114;0.254851;0.603353;0.0808758;3;3;6;0
2834;2772;2835;28.8469;28.3235;1.01848;863;29.9166;2.55996;0.130632;3.26477;0.100052;3.92816;0.172981;0.652887;0.0432649;3;3;23;0
2835;2773;2789;8.66025;8.66025;1.0;112;12.9326;1.91628;0.00206858;2.44696;0.0580921;2.85659;0.121835;0.672017;0.0278735;3;3;4;0
2836;2774;2777;21.4863;20.6882;1.03858;184;8.56358;1.26684;0.219055;1.83332;0.111085;2.36;0.22676;0.544101;0.120163;3;3;17;0
2837;2774;2778;15.5424;14.6969;1.05753;227;14.6052;1.62439;0.32542;2.44314;0.379187;3.07937;0.51228;0.527396;0.0409608;3;3;11;0
2838;2775;2819;18.4561;17.9257;1.02959;159;8.61502;1.36731;0.189641;1.86462;0.0998627;2.28238;0.238388;0.600891;0.0758443;3;3;13;0
2839;2776;2793;12.2522;11.4698;1.06822;100;8.16181;1.37972;0.14135;1.81116;0.198097;2.19897;0.333292;0.642262;0.122381;3;3;9;0
2840;2778;2879;39.9894;39.5432;1.01128;2056;51.4136;3.4571;0.170836;4.22341;0.0804037;4.90985;0.154354;0.705259;0.0475189;3;3;33;0
2841;2780;2851;30.2356;29.9388;1.00991;269;8.89679;1.44803;0.153534;1.8657;0.0731554;2.25852;0.159965;0.644836;0.0846913;3;3;23;0
2842;2782;2850;38.856;34.5479;1.1247;385;9.90837;1.43385;0.14773;2.05111;0.555422;2.88947;1.51139;0.557749;0.134848;3;3;30;0
2843;2783;2794;5.37087;5.0;1.07417;42;7.81997;1.28456;0.103785;1.93632;0.0754193;2.55337;0.276832;0.511177;0.0820366;3;3;3;0
2844;2784;2806;19.138;18.868;1.01431;177;9.24864;1.34293;0.138372;1.92119;0.266115;2.38688;0.502679;0.578491;0.0943944;3;3;13;0
2845;2784;2797;26.2319;25.2499;1.03889;260;9.9116;1.3731;0.251091;2.00956;0.473646;2.82078;1.46407;0.547912;0.164274;3;3;20;0
2846;2786;2821;23.8023;22.1585;1.07418;511;21.4685;2.18181;0.19691;2.85598;0.11465;3.50146;0.2336;0.626732;0.0791412;3;3;17;0
2847;2787;2815;16.927;15.7374;1.07559;241;14.2376;1.82643;0.0873917;2.35842;0.0629963;2.88802;0.224754;0.635941;0.0537088;3;3;12;0
